"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT06","WT08"
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-03-30",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-03-31",,,"0.38",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-04-01",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-04-02",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-04-03",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-04-04",,,"0.55",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-04-05",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-04-06",,,"4.45",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-04-07",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-04-08",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-04-09",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-04-10",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-04-11",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-04-12",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-04-13",,,"0.01",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-04-14",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-04-15",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-04-16",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-04-17",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-04-18",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-04-19",,,"0.15",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-04-20",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-04-21",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-04-22",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-04-23",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-04-24",,,"0.80",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-04-25",,,"0.06",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-04-26",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-04-27",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-04-28",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-04-29",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-04-30",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-01",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-02",,,"0.15",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-03",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-04",,,"0.04",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-05",,,"1.30",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-06",,,"0.13",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-07",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-08",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-09",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-10",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-11",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-12",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-13",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-14",,,"0.02",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-15",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-16",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-17",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-18",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-19",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-20",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-21",,,"1.85",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-22",,,"0.70",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-23",,,"1.11",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-24",,,"0.57",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-25",,,"0.06",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-26",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-27",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-28",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-29",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-30",,,"0.94",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-05-31",,,"1.29",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-06-01",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-06-02",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-06-03",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-06-04",,,"0.06",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-06-05",,,"2.66",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-06-06",,,"0.08",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-06-07",,,"0.03",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-06-08",,,"0.72",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-06-09",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-06-10",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-06-11",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-06-12",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-06-13",,,"0.33",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-06-14",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-06-15",,,"1.10",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-06-16",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-06-17",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-06-18",,,"0.08",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-06-19",,,"0.09",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-06-20",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-06-21",,,"3.81",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-06-22",,,"0.17",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-06-23",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-06-24",,,"0.44",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-06-25",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-06-26",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-06-27",,,"0.30",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-06-28",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-06-29",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-06-30",,,"0.68",,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2017-07-01",,,"0.45",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-01-08",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-01-09",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-01-11",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-01-13",,,"0.00",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-01-15",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-01-16",,,"0.00",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-01-17",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-01-18",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-01-20",,,"0.36",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-01-23",,,"0.55",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-01-26",,,"0.15",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-01-27",,,"0.00",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-02-01",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-02-03",,,"0.03",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-02-09",,,"0.26",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-02-10",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-02-12",,,"0.00",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-02-15",,,"0.05",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-02-19",,,"0.00",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-02-21",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-02-22",,,"0.30",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-02-24",,,"0.00",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-03-05",,,"0.00",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-03-09",,,"0.00",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-03-11",,,"0.60",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-03-16",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-03-17",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-03-22",,,"0.35",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-03-24",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-03-25",,,"0.00",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-03-28",,,"0.08",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-03-29",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-03-30",,,"0.00",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-04-21",,,"0.00",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-04-22",,,"0.00",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-04-27",,,"0.03",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-05-05",,,"1.13",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-05-13",,,"0.00",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-05-14",,,"0.37",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-05-15",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-05-22",,,"0.00",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-05-23",,,"2.01",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-05-25",,,"0.09",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-05-31",,,"0.62",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-06-13",,,"0.34",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-06-15",,,"0.25",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-06-17",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-06-18",,,"0.34",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-06-19",,,"0.05",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-06-20",,,"0.14",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-06-21",,,"2.70",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-06-22",,,"0.20",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-06-28",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-06-29",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-06-30",,,"1.27",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-07-01",,,"0.54",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-07-02",,,"0.14",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-07-03",,,"0.15",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-07-05",,,"0.47",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-07-07",,,"0.11",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-07-10",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-07-11",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-07-13",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-07-14",,,"0.14",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-07-17",,,"0.92",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-07-20",,,"0.00",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-07-28",,,"0.00",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-07-30",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-07-31",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-08-01",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-08-02",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-08-04",,,"0.24",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-08-05",,,"0.04",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-08-07",,,"0.24",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-08-09",,,"1.79",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-08-15",,,"0.06",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-08-25",,,"0.00",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-09-06",,,"0.43",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-09-12",,,"3.05",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-09-13",,,"0.03",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-09-15",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-10-04",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-10-05",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-10-06",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-10-07",,,"0.00",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-10-08",,,"0.76",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-10-09",,,"0.68",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-10-13",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-10-16",,,"0.07",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-10-18",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-10-20",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-10-21",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-10-29",,,"0.48",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-10-31",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-11-02",,,"0.03",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-11-03",,,"0.00",,,,,,,,,,,,,,,,,
"US1GAFT0046","ATLANTA 3.1 ESE, GA US","2017-11-08",,,"0.04",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-01-01",,,"0.41",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-01-02",,,"0.71",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-01-03",,,"2.14",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-01-09",,,"0.00",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-01-21",,,"0.28",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-01-22",,,"3.50",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-01-23",,,"0.52",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-01-26",,,"0.14",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-02-08",,,"0.58",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-02-09",,,"0.14",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-02-22",,,"0.09",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-02-23",,,"0.06",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-03-06",,,"0.00",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-03-08",,,"0.44",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-03-10",,,"0.34",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-03-12",,,"0.44",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-03-18",,,"0.24",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-03-19",,,"0.00",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-03-22",,,"0.42",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-03-31",,,"0.36",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-04-03",,,"0.70",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-04-06",,,"3.41",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-04-19",,,"0.79",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-04-23",,,"0.45",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-04-24",,,"0.86",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-05-02",,,"0.19",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-05-04",,,"0.00",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-05-21",,,"1.44",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-05-22",,,"0.27",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-05-23",,,"0.78",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-05-24",,,"0.48",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-05-25",,,"0.10",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-05-28",,,"0.48",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-05-30",,,"0.96",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-05-31",,,"0.39",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-06-01",,,"0.01",,,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-06-02",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-06-03",,,"0.00","0.0",,,,,,,,,,,,,,,,
"US1GAGW0044","LILBURN 2.5 S, GA US","2017-06-04",,,"0.00","0.0",,,,,,,,,,,,,,,,
